CODGEO;LIBGEO;DCRAN;L_DCRAN;NBFLUX_C20_POP01P
01001;L'Abergement-Clémenciat;01001;L'Abergement-Clémenciat;731.253182586597
01001;L'Abergement-Clémenciat;01093;Châtillon-sur-Chalaronne;9.30099906405644
01001;L'Abergement-Clémenciat;01389;Saint-Trivier-sur-Moignans;4.52666975048014
01001;L'Abergement-Clémenciat;01412;Sulignat;19.1093250922493
01001;L'Abergement-Clémenciat;13117;Vitrolles;19.1093250922493
01001;L'Abergement-Clémenciat;30046;Boucoiran-et-Nozières;4.6087271057076
01001;L'Abergement-Clémenciat;69029;Bron;14.0768158750465
01001;L'Abergement-Clémenciat;71076;Chalon-sur-Saône;4.6087271057076
01002;L'Abergement-de-Varey;01002;L'Abergement-de-Varey;262.702641523348
01004;Ambérieu-en-Bugey;01004;Ambérieu-en-Bugey;12868.255703334
01004;Ambérieu-en-Bugey;01007;Ambronay;10.8238439026689
01004;Ambérieu-en-Bugey;01008;Ambutrix;4.92043427459743
01004;Ambérieu-en-Bugey;01027;Balan;18.8363735485285
01004;Ambérieu-en-Bugey;01032;Béligneux;4.5116255560148
01004;Ambérieu-en-Bugey;01033;Valserhône;1.01596733720468
01004;Ambérieu-en-Bugey;01034;Belley;6.98797993002213
01004;Ambérieu-en-Bugey;01041;Bettant;3.0883481585211
01004;Ambérieu-en-Bugey;01047;Blyes;5.83146242032459
01004;Ambérieu-en-Bugey;01049;La Boisse;4.5116255560148
01004;Ambérieu-en-Bugey;01053;Bourg-en-Bresse;27.1713995312309
01004;Ambérieu-en-Bugey;01062;Bressolles;4.51341239411567
01004;Ambérieu-en-Bugey;01073;Ceyzérieu;1.00398274162725
01004;Ambérieu-en-Bugey;01074;Chalamont;5.7181643512741
01004;Ambérieu-en-Bugey;01089;Château-Gaillard;14.4192095927215
01004;Ambérieu-en-Bugey;01092;Châtillon-la-Palud;6.9567358994593
01004;Ambérieu-en-Bugey;01099;Chazey-sur-Ain;1.96817370983897
01004;Ambérieu-en-Bugey;01107;Cleyzieu;0.984086854919485
01004;Ambérieu-en-Bugey;01118;Corbonod;1.01596733720468
01004;Ambérieu-en-Bugey;01138;Culoz-Béon;12.1613675711453
01004;Ambérieu-en-Bugey;01142;Dagneux;19.6468263748501
01004;Ambérieu-en-Bugey;01145;Dompierre-sur-Veyle;9.0114367665467
01004;Ambérieu-en-Bugey;01149;Douvres;2.91688599119488
01004;Ambérieu-en-Bugey;01151;Druillat;1.00358526972379
01004;Ambérieu-en-Bugey;01155;Évosges;1.00398274162725
01004;Ambérieu-en-Bugey;01170;Béard-Géovreissiat;3.30697866022155
01004;Ambérieu-en-Bugey;01179;Grièges;0.972075567435559
01004;Ambérieu-en-Bugey;01185;Plateau d'Hauteville;9.33625635577676
01004;Ambérieu-en-Bugey;01199;Jujurieux;14.5442199239743
01004;Ambérieu-en-Bugey;01200;Labalme;13.6431503297942
01004;Ambérieu-en-Bugey;01202;Lagnieu;63.3898927496983
01004;Ambérieu-en-Bugey;01213;Leyment;13.2810354272181
01004;Ambérieu-en-Bugey;01224;Loyettes;0.972075567435559
01004;Ambérieu-en-Bugey;01244;Meximieux;30.8738720714039
01004;Ambérieu-en-Bugey;01249;Miribel;5.43714227079009
01004;Ambérieu-en-Bugey;01262;Montluel;2.16702308979786
01004;Ambérieu-en-Bugey;01266;Montrevel-en-Bresse;0.984086854919485
01004;Ambérieu-en-Bugey;01273;Neuville-sur-Ain;4.26643200726653
01004;Ambérieu-en-Bugey;01275;Neyron;6.82834788131691
01004;Ambérieu-en-Bugey;01283;Oyonnax;7.38914935668727
01004;Ambérieu-en-Bugey;01289;Péronnas;1.00398274162725
01004;Ambérieu-en-Bugey;01290;Pérouges;3.93634741967794
01004;Ambérieu-en-Bugey;01304;Pont-d'Ain;28.0368739409332
01004;Ambérieu-en-Bugey;01314;Priay;32.9775026921982
01004;Ambérieu-en-Bugey;01325;Rignieux-le-Franc;2.00717053944758
01004;Ambérieu-en-Bugey;01333;Saint-André-de-Corcy;1.00358526972379
01004;Ambérieu-en-Bugey;01345;Saint-Denis-en-Bugey;43.3249676102919
01004;Ambérieu-en-Bugey;01350;Saint-Étienne-du-Bois;3.30697866022155
01004;Ambérieu-en-Bugey;01352;Saint-Étienne-sur-Reyssouze;9.09684547638907
01004;Ambérieu-en-Bugey;01361;Saint-Jean-de-Niost;11.5558658317685
01004;Ambérieu-en-Bugey;01363;Saint-Jean-le-Vieux;7.91679632467028
01004;Ambérieu-en-Bugey;01373;Saint-Martin-du-Frêne;3.41417394065845
01004;Ambérieu-en-Bugey;01376;Saint-Maurice-de-Beynost;13.243118556517
01004;Ambérieu-en-Bugey;01379;Saint-Maurice-de-Rémens;7.37249456975273
01004;Ambérieu-en-Bugey;01383;Saint-Paul-de-Varax;4.67222491136599
01004;Ambérieu-en-Bugey;01384;Saint-Rambert-en-Bugey;51.5031394680127
01004;Ambérieu-en-Bugey;01386;Saint-Sorlin-en-Bugey;11.5397016978926
01004;Ambérieu-en-Bugey;01403;Serrières-de-Briord;17.0776306545331
01004;Ambérieu-en-Bugey;01412;Sulignat;4.01593096650899
01004;Ambérieu-en-Bugey;01416;Tenay;2.00717053944758
01004;Ambérieu-en-Bugey;01421;Torcieu;4.51341239411567
01004;Ambérieu-en-Bugey;01424;Tramoyes;3.89170152711384
01004;Ambérieu-en-Bugey;01427;Trévoux;4.99991033347539
01004;Ambérieu-en-Bugey;01430;Varambon;8.75065797358465
01004;Ambérieu-en-Bugey;01431;Vaux-en-Bugey;8.92766483811958
01004;Ambérieu-en-Bugey;01436;Vesancy;3.47836794972965
01004;Ambérieu-en-Bugey;01447;Villereversure;0.984086854919485
01004;Ambérieu-en-Bugey;01450;Villieu-Loyes-Mollon;6.49031617461139
01004;Ambérieu-en-Bugey;01452;Virieu-le-Grand;10.3798851585191
01004;Ambérieu-en-Bugey;02691;Saint-Quentin;3.41078758244855
01004;Ambérieu-en-Bugey;04070;Digne-les-Bains;4.01593096650899
01004;Ambérieu-en-Bugey;06152;Valbonne;4.51341239411567
01004;Ambérieu-en-Bugey;07010;Annonay;0.785012650799939
01004;Ambérieu-en-Bugey;07324;Tournon-sur-Rhône;6.9567358994593
01004;Ambérieu-en-Bugey;12089;Decazeville;4.54842273819453
01004;Ambérieu-en-Bugey;13004;Arles;3.66530129718916
01004;Ambérieu-en-Bugey;13050;Lambesc;8.53286401453306
01004;Ambérieu-en-Bugey;21231;Dijon;6.69568156642104
01004;Ambérieu-en-Bugey;25056;Besançon;1.16304034817061
01004;Ambérieu-en-Bugey;26176;Marsanne;1.00398274162725
01004;Ambérieu-en-Bugey;26272;Rochefort-en-Valdaine;4.99991033347539
01004;Ambérieu-en-Bugey;30007;Alès;1.00358526972379
01004;Ambérieu-en-Bugey;30028;Bagnols-sur-Cèze;0.984086854919485
01004;Ambérieu-en-Bugey;32160;L'Isle-Jourdain;4.5116255560148
01004;Ambérieu-en-Bugey;32206;Laymont;1.00358526972379
01004;Ambérieu-en-Bugey;33441;Saint-Martin-Lacaussade;0.984086854919485
01004;Ambérieu-en-Bugey;36018;Le Blanc;11.5050089100432
01004;Ambérieu-en-Bugey;38026;La Balme-les-Grottes;2.85908217563705
01004;Ambérieu-en-Bugey;38042;Bévenais;3.47836794972965
01004;Ambérieu-en-Bugey;38138;Crémieu;6.83105226181323
01004;Ambérieu-en-Bugey;38150;Domène;2.27804588812728
01004;Ambérieu-en-Bugey;38185;Grenoble;6.83105226181323
01004;Ambérieu-en-Bugey;38247;Montalieu-Vercieu;5.55240547982178
01004;Ambérieu-en-Bugey;38295;Parmilieu;2.00717053944758
01004;Ambérieu-en-Bugey;38320;Porcieu-Amblagnieu;4.5116255560148
01004;Ambérieu-en-Bugey;38539;Vertrieu;3.41552613090661
01004;Ambérieu-en-Bugey;38544;Vienne;5.53250959311402
01004;Ambérieu-en-Bugey;38553;Villefontaine;3.34784078321052
01004;Ambérieu-en-Bugey;39147;Chilly-sur-Salins;4.54842273819453
01004;Ambérieu-en-Bugey;39198;Dole;4.54842273819453
01004;Ambérieu-en-Bugey;39404;Pannessières;1.96817370983897
01004;Ambérieu-en-Bugey;39491;Coteaux du Lizon;2.91688599119488
01004;Ambérieu-en-Bugey;41155;Muides-sur-Loire;4.5116255560148
01004;Ambérieu-en-Bugey;42195;Sail-sous-Couzan;1.00358526972379
01004;Ambérieu-en-Bugey;42207;Saint-Chamond;2.95226056475846
01004;Ambérieu-en-Bugey;42242;Saint-Joseph;2.91573121016229
01004;Ambérieu-en-Bugey;44109;Nantes;3.47836794972965
01004;Ambérieu-en-Bugey;52269;Langres;1.00358526972379
01004;Ambérieu-en-Bugey;52490;Thonnance-lès-Joinville;1.16304034817061
01004;Ambérieu-en-Bugey;54431;Pont-à-Mousson;2.91688599119488
01004;Ambérieu-en-Bugey;54528;Toul;1.00398274162725
01004;Ambérieu-en-Bugey;57089;Bitche;3.41417394065845
01004;Ambérieu-en-Bugey;59033;Aulnoye-Aymeries;1.96817370983897
01004;Ambérieu-en-Bugey;59350;Lille;1.13915097736365
01004;Ambérieu-en-Bugey;59512;Roubaix;1.16304034817061
01004;Ambérieu-en-Bugey;59526;Saint-Amand-les-Eaux;3.62115569637172
01004;Ambérieu-en-Bugey;59599;Tourcoing;6.61395732044309
01004;Ambérieu-en-Bugey;60251;Fouquerolles;6.95949112828061
01004;Ambérieu-en-Bugey;62042;Athies;10.4351038491889
01004;Ambérieu-en-Bugey;62645;Oye-Plage;11.2814808822583
01004;Ambérieu-en-Bugey;63113;Clermont-Ferrand;2.91688599119488
01004;Ambérieu-en-Bugey;68057;Buethwiller;1.96817370983897
01004;Ambérieu-en-Bugey;68066;Colmar;1.00398274162725
01004;Ambérieu-en-Bugey;68224;Mulhouse;2.00796548325449
01004;Ambérieu-en-Bugey;68315;Soultz-Haut-Rhin;1.00398274162725
01004;Ambérieu-en-Bugey;69021;Bessenay;6.95949112828061
01004;Ambérieu-en-Bugey;69029;Bron;6.32169770396495
01004;Ambérieu-en-Bugey;69034;Caluire-et-Cuire;3.30697866022155
01004;Ambérieu-en-Bugey;69072;Dardilly;19.9996413339016
01004;Ambérieu-en-Bugey;69081;Écully;5.49571241093428
01004;Ambérieu-en-Bugey;69088;Fontaines-sur-Saône;4.5116255560148
01004;Ambérieu-en-Bugey;69121;Lozanne;0.972075567435559
01004;Ambérieu-en-Bugey;69143;Neuville-sur-Saône;0.984086854919485
01004;Ambérieu-en-Bugey;69148;Orliénas;3.47836794972965
01004;Ambérieu-en-Bugey;69149;Oullins;6.8215751648971
01004;Ambérieu-en-Bugey;69152;Pierre-Bénite;2.91573121016229
01004;Ambérieu-en-Bugey;69194;Saint-Didier-au-Mont-d'Or;3.47836794972965
01004;Ambérieu-en-Bugey;69259;Vénissieux;4.51341239411567
01004;Ambérieu-en-Bugey;69264;Villefranche-sur-Saône;5.34204900639095
01004;Ambérieu-en-Bugey;69266;Villeurbanne;34.4225961049147
01004;Ambérieu-en-Bugey;69277;Genas;1.00398274162725
01004;Ambérieu-en-Bugey;69282;Meyzieu;0.984086854919485
01004;Ambérieu-en-Bugey;69286;Rillieux-la-Pape;3.41078758244855
01004;Ambérieu-en-Bugey;69383;Lyon 3e Arrondissement;10.4351038491889
01004;Ambérieu-en-Bugey;69385;Lyon 5e Arrondissement;1.95616242235504
01004;Ambérieu-en-Bugey;69386;Lyon 6e Arrondissement;5.83377198238977
01004;Ambérieu-en-Bugey;69387;Lyon 7e Arrondissement;27.8481410938134
01004;Ambérieu-en-Bugey;69388;Lyon 8e Arrondissement;23.4299772772282
01004;Ambérieu-en-Bugey;69389;Lyon 9e Arrondissement;8.82454776568304
01004;Ambérieu-en-Bugey;71022;Baudemont;4.51341239411567
01004;Ambérieu-en-Bugey;71270;Mâcon;9.75077890021068
01004;Ambérieu-en-Bugey;74001;Abondance;2.48488170603164
01004;Ambérieu-en-Bugey;74010;Annecy;2.87739137281531
01004;Ambérieu-en-Bugey;74213;Poisy;3.54939539562252
01004;Ambérieu-en-Bugey;75115;Paris 15e Arrondissement;1.13915097736365
01004;Ambérieu-en-Bugey;76147;Bully;14.5786560508115
01004;Ambérieu-en-Bugey;77243;Lagny-sur-Marne;4.33192763813001
01004;Ambérieu-en-Bugey;84031;Carpentras;1.16304034817061
01004;Ambérieu-en-Bugey;84089;Pertuis;0.972075567435559
01004;Ambérieu-en-Bugey;85194;Les Sables-d'Olonne;0.972075567435559
01004;Ambérieu-en-Bugey;85250;Saint-Mathurin;0.972075567435559
01004;Ambérieu-en-Bugey;86194;Poitiers;3.54939539562252
01004;Ambérieu-en-Bugey;90075;Offemont;1.16304034817061
01004;Ambérieu-en-Bugey;91129;Cerny;0.984086854919485
01004;Ambérieu-en-Bugey;91661;Villebon-sur-Yvette;13.6431503297942
01004;Ambérieu-en-Bugey;92046;Malakoff;4.01593096650899
01004;Ambérieu-en-Bugey;94015;Bry-sur-Marne;3.47836794972965
01004;Ambérieu-en-Bugey;94018;Charenton-le-Pont;1.00358526972379
01004;Ambérieu-en-Bugey;95042;Baillet-en-France;0.984086854919485
01004;Ambérieu-en-Bugey;97213;Le Lamentin;4.99991033347539
01004;Ambérieu-en-Bugey;97222;Le Robert;3.34784078321052
01004;Ambérieu-en-Bugey;97232;Le Vauclin;3.30697866022155
01004;Ambérieu-en-Bugey;97309;Remire-Montjoly;5.75478274563061
01004;Ambérieu-en-Bugey;97422;Le Tampon;2.91573121016229
01004;Ambérieu-en-Bugey;98735;Papeete;10.2465783927198
01004;Ambérieu-en-Bugey;99999;Résidence antérieure dans un pays étranger;69.4036321793181
01005;Ambérieux-en-Dombes;01005;Ambérieux-en-Dombes;1530
01005;Ambérieux-en-Dombes;01021;Ars-sur-Formans;15
01005;Ambérieux-en-Dombes;01034;Belley;10
01005;Ambérieux-en-Dombes;01045;Birieux;15
01005;Ambérieux-en-Dombes;01096;Chaveyriat;5
01005;Ambérieux-en-Dombes;01194;Jassans-Riottier;15
01005;Ambérieux-en-Dombes;01250;Misérieux;10
01005;Ambérieux-en-Dombes;01333;Saint-André-de-Corcy;20
01005;Ambérieux-en-Dombes;01347;Saint-Didier-de-Formans;5
01005;Ambérieux-en-Dombes;01389;Saint-Trivier-sur-Moignans;5
01005;Ambérieux-en-Dombes;01398;Savigneux;5
01005;Ambérieux-en-Dombes;01427;Trévoux;20
01005;Ambérieux-en-Dombes;11262;Narbonne;5
01005;Ambérieux-en-Dombes;69023;Blacé;10
01005;Ambérieux-en-Dombes;69034;Caluire-et-Cuire;10
01005;Ambérieux-en-Dombes;69089;Francheville;20
01005;Ambérieux-en-Dombes;69163;Quincieux;15
01005;Ambérieux-en-Dombes;69233;Saint-Romain-au-Mont-d'Or;15
01005;Ambérieux-en-Dombes;69266;Villeurbanne;5
01005;Ambérieux-en-Dombes;69278;Genay;10
01005;Ambérieux-en-Dombes;69282;Meyzieu;10
01005;Ambérieux-en-Dombes;71366;Ratenelle;5
01006;Ambléon;01006;Ambléon;84.2543859649123
01006;Ambléon;01034;Belley;4.95614035087719
01006;Ambléon;01452;Virieu-le-Grand;9.91228070175439
01006;Ambléon;73219;Saint-Alban-de-Montbel;4.95614035087719
01006;Ambléon;73330;Yenne;4.95614035087719
01007;Ambronay;01004;Ambérieu-en-Bugey;20.314842550147
01007;Ambronay;01007;Ambronay;2554.1871264178
01007;Ambronay;01017;Argis;5.1700676925384
01007;Ambronay;01053;Bourg-en-Bresse;5.10879996352993
01007;Ambronay;01054;Bourg-Saint-Christophe;15.1447748576086
01007;Ambronay;01089;Château-Gaillard;14.9653021665239
01007;Ambronay;01092;Châtillon-la-Palud;19.9537362220318
01007;Ambronay;01149;Douvres;20.2535748211386
01007;Ambronay;01199;Jujurieux;20.4964675831282
01007;Ambronay;01202;Lagnieu;5.1700676925384
01007;Ambronay;01244;Meximieux;19.7172750814316
01007;Ambronay;01304;Pont-d'Ain;5.1700676925384
01007;Ambronay;01344;Saint-Denis-lès-Bourg;5.10879996352993
01007;Ambronay;01345;Saint-Denis-en-Bugey;25.1238039145702
01007;Ambronay;01348;Saint-Didier-sur-Chalaronne;10.3401353850768
01007;Ambronay;01384;Saint-Rambert-en-Bugey;25.1238039145702
01007;Ambronay;25056;Besançon;5.10879996352993
01007;Ambronay;29019;Brest;5.1700676925384
01007;Ambronay;30171;Molières-sur-Cèze;10.2175999270599
01007;Ambronay;69029;Bron;5.1700676925384
01007;Ambronay;69259;Vénissieux;4.98843405550796
01007;Ambronay;69382;Lyon 2e Arrondissement;5.10879996352993
01008;Ambutrix;01004;Ambérieu-en-Bugey;5.2236645850872
01008;Ambutrix;01007;Ambronay;15.2589328056314
01008;Ambutrix;01008;Ambutrix;691.460105738975
01008;Ambutrix;01047;Blyes;15.2589328056314
01008;Ambutrix;01072;Ceyzériat;4.95256893091839
01008;Ambutrix;01213;Leyment;5.15453026967547
01008;Ambutrix;01345;Saint-Denis-en-Bugey;15.4635908090264
01008;Ambutrix;01431;Vaux-en-Bugey;10.3090605393509
01008;Ambutrix;44109;Nantes;4.95256893091839
01008;Ambutrix;69286;Rillieux-la-Pape;4.95256893091839
01008;Ambutrix;99999;Résidence antérieure dans un pays étranger;4.95256893091839
01009;Andert-et-Condon;01009;Andert-et-Condon;305.260073778394
01009;Andert-et-Condon;01034;Belley;5.34524785104349
01009;Andert-et-Condon;73330;Yenne;5.34524785104349
01010;Anglefort;01010;Anglefort;1022.68740132101
01010;Anglefort;01117;Conzieu;9.23811578829554
01010;Anglefort;01407;Seyssel;23.0952894707388
01010;Anglefort;13208;Marseille 8e Arrondissement;9.90957448456245
01010;Anglefort;25258;Franois;18.4762315765911
01010;Anglefort;74195;Musièges;10.2633894529982
01010;Anglefort;99999;Résidence antérieure dans un pays étranger;10.2633894529982
01011;Apremont;01011;Apremont;343.631884095922
01011;Apremont;01204;Le Poizat-Lalleyriat;9.82204839200302
01011;Apremont;73065;Chambéry;4.91102419600151
01012;Aranc;01012;Aranc;326.165841213226
01012;Aranc;01384;Saint-Rambert-en-Bugey;15.0496035893579
01013;Arandas;01013;Arandas;143.993055555556
01014;Arbent;01014;Arbent;3213.65535312598
01014;Arbent;01031;Bellignat;24.7006702022086
01014;Arbent;01283;Oyonnax;70.9393118083209
01014;Arbent;39579;Viry;5.39257777767552
01014;Arbent;69091;Givors;10.3634065863677
01014;Arbent;69383;Lyon 3e Arrondissement;9.95814993332043
01014;Arbent;99999;Résidence antérieure dans un pays étranger;9.96607362875158
01015;Arboys en Bugey;01015;Arboys en Bugey;645.291560604613
01015;Arboys en Bugey;01034;Belley;10.3208491738901
01015;Arboys en Bugey;01310;Prémeyzel;5.11274240606992
01015;Arboys en Bugey;01452;Virieu-le-Grand;5.20855145878879
01016;Arbigny;01016;Arbigny;425
01016;Arbigny;01185;Plateau d'Hauteville;10
01016;Arbigny;06091;Peille;25
01016;Arbigny;71549;La Truchère;10
01017;Argis;01007;Ambronay;4.93137545822944
01017;Argis;01017;Argis;460.94377419256
01017;Argis;01345;Saint-Denis-en-Bugey;9.86275091645889
01019;Armix;01019;Armix;40
01021;Ars-sur-Formans;01021;Ars-sur-Formans;1361.73007726305
01021;Ars-sur-Formans;01166;Frans;15.7766695702288
01021;Ars-sur-Formans;01398;Savigneux;35.9553288808032
01021;Ars-sur-Formans;31341;Merville;10.7406130697333
01021;Ars-sur-Formans;65375;Rabastens-de-Bigorre;4.99850181856992
01021;Ars-sur-Formans;69009;Anse;5.37030653486663
01021;Ars-sur-Formans;69081;Écully;15.7766695702288
01021;Ars-sur-Formans;69094;Grézieu-la-Varenne;10.7406130697333
01021;Ars-sur-Formans;69168;Rochetaillée-sur-Saône;5.48408372566548
01021;Ars-sur-Formans;69264;Villefranche-sur-Saône;5.25888985674294
01021;Ars-sur-Formans;69265;Ville-sur-Jarnioux;5.48408372566548
01021;Ars-sur-Formans;69383;Lyon 3e Arrondissement;15.4493541546268
01021;Ars-sur-Formans;99999;Résidence antérieure dans un pays étranger;14.9955054557098
01022;Artemare;01022;Artemare;1087.59475194762
01022;Artemare;01034;Belley;16.6836714106756
01022;Artemare;01036;Valromey-sur-Séran;19.9154281715726
01022;Artemare;01141;Cuzieu;18.6351264518098
01022;Artemare;01453;Arvière-en-Valromey;8.91495049622161
01022;Artemare;38022;Les Avenières Veyrins-Thuellin;4.97885704289315
01022;Artemare;69091;Givors;9.95771408578631
01022;Artemare;69388;Lyon 8e Arrondissement;4.97885704289315
01022;Artemare;74043;Bons-en-Chablais;9.95771408578631
01022;Artemare;74112;Epagny Metz-Tessy;4.45747524811081
01023;Asnières-sur-Saône;01023;Asnières-sur-Saône;80
01024;Attignat;01024;Attignat;3054.41853718593
01024;Attignat;01053;Bourg-en-Bresse;31.3606274501986
01024;Attignat;01065;Buellas;5.79836026760058
01024;Attignat;01231;Manziat;15.5107940133514
01024;Attignat;01246;Mézériat;15.5107940133514
01024;Attignat;01266;Montrevel-en-Bresse;5.79836026760058
01024;Attignat;01289;Péronnas;39.0576898629104
01024;Attignat;01301;Polliat;5.4753134377846
01024;Attignat;01304;Pont-d'Ain;5.79836026760058
01024;Attignat;01346;Saint-Didier-d'Aussiat;10.9506268755692
01024;Attignat;01350;Saint-Étienne-du-Bois;5.4753134377846
01024;Attignat;01422;Tossiat;15.5107940133514
01024;Attignat;01445;Villemotier;5.79836026760058
01024;Attignat;01451;Viriat;5.4753134377846
01024;Attignat;35055;Chantepie;5.79836026760058
01024;Attignat;42332;Villerest;5.79836026760058
01024;Attignat;44037;Château-Thébaud;5.4753134377846
01024;Attignat;44198;Les Sorinières;5.4753134377846
01024;Attignat;52072;Brethenay;10.9506268755692
01024;Attignat;68285;Rorschwihr;15.5107940133514
01024;Attignat;69121;Lozanne;5.4753134377846
01024;Attignat;69383;Lyon 3e Arrondissement;4.8822112328638
01024;Attignat;71270;Mâcon;10.6455781089018
01024;Attignat;74018;Arenthon;15.5107940133514
01024;Attignat;74224;La Roche-sur-Foron;5.79836026760058
01025;Bâgé-Dommartin;01025;Bâgé-Dommartin;3797.44052791073
01025;Bâgé-Dommartin;01026;Bâgé-le-Châtel;35.1585431091978
01025;Bâgé-Dommartin;01053;Bourg-en-Bresse;19.8645199047614
01025;Bâgé-Dommartin;01159;Feillens;10.1083533351304
01025;Bâgé-Dommartin;01179;Grièges;5.09878367677269
01025;Bâgé-Dommartin;01194;Jassans-Riottier;19.8645199047614
01025;Bâgé-Dommartin;01231;Manziat;15.0740964783736
01025;Bâgé-Dommartin;01306;Pont-de-Veyle;10.1083533351304
01025;Bâgé-Dommartin;01320;Replonges;15.0298797162125
01025;Bâgé-Dommartin;01336;Saint-André-sur-Vieux-Jonc;10.1083533351304
01025;Bâgé-Dommartin;01337;Saint-Bénigne;10.1083533351304
01025;Bâgé-Dommartin;01343;Saint-Cyr-sur-Menthon;19.8645199047614
01025;Bâgé-Dommartin;01370;Saint-Laurent-sur-Saône;5.00995990540418
01025;Bâgé-Dommartin;01412;Sulignat;10.0199198108084
01025;Bâgé-Dommartin;01420;Thoissey;10.1083533351304
01025;Bâgé-Dommartin;21231;Dijon;5.09878367677269
01025;Bâgé-Dommartin;42094;Feurs;5.0541766675652
01025;Bâgé-Dommartin;71014;Autun;5.0541766675652
01025;Bâgé-Dommartin;71270;Mâcon;5.0541766675652
01026;Bâgé-le-Châtel;01025;Bâgé-Dommartin;15.08997320464
01026;Bâgé-le-Châtel;01026;Bâgé-le-Châtel;893.099680473741
01026;Bâgé-le-Châtel;01246;Mézériat;10.0908970921302
01026;Bâgé-le-Châtel;01305;Pont-de-Vaux;4.99907611250972
01026;Bâgé-le-Châtel;01370;Saint-Laurent-sur-Saône;5.07613199405803
01026;Bâgé-le-Châtel;01391;Salavre;5.07613199405803
01026;Bâgé-le-Châtel;21317;Is-sur-Tille;19.9385477648287
01026;Bâgé-le-Châtel;29019;Brest;5.04544854606512
01026;Bâgé-le-Châtel;38185;Grenoble;10.0908970921302
01026;Bâgé-le-Châtel;69081;Écully;5.07613199405803
01026;Bâgé-le-Châtel;71105;Charnay-lès-Mâcon;5.07613199405803
01026;Bâgé-le-Châtel;71342;Paray-le-Monial;5.04544854606512
01027;Balan;01004;Ambérieu-en-Bugey;5.24620683949362
01027;Balan;01027;Balan;2344.49887409772
01027;Balan;01032;Béligneux;27.1519493186944
01027;Balan;01053;Bourg-en-Bresse;5.0000539704507
01027;Balan;01054;Bourg-Saint-Christophe;5.0000539704507
01027;Balan;01074;Chalamont;5.0000539704507
01027;Balan;01213;Leyment;5.0000539704507
01027;Balan;01276;Niévroz;5.24620683949362
01027;Balan;01361;Saint-Jean-de-Niost;5.24620683949362
01027;Balan;02408;Laon;5.0000539704507
01027;Balan;07227;Saint-Cyr;5.0000539704507
01027;Balan;22390;Yvias;60.0006476454084
01027;Balan;27229;Évreux;5.0000539704507
01027;Balan;35238;Rennes;5.0000539704507
01027;Balan;38421;Saint-Martin-d'Hères;5.0000539704507
01027;Balan;40046;Biscarrosse;5.0000539704507
01027;Balan;42187;Roanne;5.0000539704507
01027;Balan;47001;Agen;5.0000539704507
01027;Balan;49140;Fontevraud-l'Abbaye;5.0000539704507
01027;Balan;65440;Tarbes;10.5833170116129
01027;Balan;69204;Saint-Genis-Laval;10.5833170116129
01027;Balan;69259;Vénissieux;5.0000539704507
01027;Balan;69266;Villeurbanne;16.0125118578683
01027;Balan;69282;Meyzieu;10.9548744803484
01027;Balan;69383;Lyon 3e Arrondissement;5.0000539704507
01027;Balan;69387;Lyon 7e Arrondissement;10.6750079052455
01027;Balan;71504;Saunières;5.0000539704507
01027;Balan;89257;Migennes;5.0000539704507
01027;Balan;97302;Cayenne;5.0000539704507
01027;Balan;97304;Kourou;5.0000539704507
01027;Balan;97409;Saint-André;5.0000539704507
01028;Baneins;01005;Ambérieux-en-Dombes;5
01028;Baneins;01028;Baneins;575
01028;Baneins;01318;Rancé;15
01028;Baneins;01389;Saint-Trivier-sur-Moignans;15
01028;Baneins;11049;Bram;5
01028;Baneins;38369;Sainte-Blandine;25
01028;Baneins;57630;Sarrebourg;5
01028;Baneins;59383;Marly;5
01029;Beaupont;01029;Beaupont;625.363345514072
01029;Beaupont;01053;Bourg-en-Bresse;23.9885102223922
01029;Beaupont;01124;Cormoz;5.02659397713296
01029;Beaupont;01139;Curciat-Dongalon;5.02659397713296
01029;Beaupont;01147;Domsure;5.10529275411037
01029;Beaupont;01232;Marboz;5.02659397713296
01029;Beaupont;01373;Saint-Martin-du-Frêne;10.0531879542659
01030;Beauregard;01030;Beauregard;746.73008269144
01030;Beauregard;01075;Chaleins;5.1909280058542
01030;Beauregard;01194;Jassans-Riottier;19.2581697573416
01030;Beauregard;01243;Messimy-sur-Saône;5.1909280058542
01030;Beauregard;01333;Saint-André-de-Corcy;5.06230541928701
01030;Beauregard;01347;Saint-Didier-de-Formans;5.1909280058542
01030;Beauregard;69143;Neuville-sur-Saône;5.06230541928701
01030;Beauregard;69206;Saint-Georges-de-Reneins;5.06230541928701
01030;Beauregard;69244;Tassin-la-Demi-Lune;4.57890565271866
01030;Beauregard;71270;Mâcon;5.06230541928701
01030;Beauregard;71342;Paray-le-Monial;5.1909280058542
01031;Bellignat;01014;Arbent;10.0677450036244
01031;Bellignat;01031;Bellignat;3334.94229717681
01031;Bellignat;01148;Dortan;5.00138029007613
01031;Bellignat;01181;Groissiat;5.03387250181219
01031;Bellignat;01185;Plateau d'Hauteville;15.1997274121192
01031;Bellignat;01237;Martignat;5.03387250181219
01031;Bellignat;01265;Montréal-la-Cluse;15.1016175054366
01031;Bellignat;01269;Nantua;10.0027605801523
01031;Bellignat;01283;Oyonnax;116.436533002916
01031;Bellignat;01450;Villieu-Loyes-Mollon;5.00138029007613
01031;Bellignat;07308;Sarras;5.00138029007613
